champ1,champ2,winrate,n_games
Ryze,Azir,0.434782609,23
Jayce,Zoe,0.6521739129999999,23
Kennen,Tahm Kench,0.6521739129999999,23
Cassiopeia,Illaoi,0.47826087,23
Twisted Fate,Sona,0.608695652,23
Azir,Rakan,0.434782609,23
Sona,Xayah,0.39130434799999997,23
Annie,Kled,0.347826087,23
Sona,Rakan,0.52173913,23
Elise,Kennen,0.565217391,23
Twisted Fate,Tristana,0.47826087,23
Shen,Braum,0.695652174,23
Katarina,Elise,0.304347826,23
Zilean,Fiora,0.6521739129999999,23
Kled,Nami,0.608695652,23
Varus,Vel'Koz,0.454545455,22
Varus,Jayce,0.545454545,22
Varus,Rakan,0.5,22
Xerath,Illaoi,0.409090909,22
Tristana,Gangplank,0.363636364,22
Kennen,Ivern,0.363636364,22
Quinn,Syndra,0.636363636,22
Kayle,Sivir,0.454545455,22
Karma,Ziggs,0.636363636,22
Draven,Xayah,0.272727273,22
Sivir,Elise,0.590909091,22
Jayce,Rakan,0.454545455,22
Kennen,Kalista,0.409090909,22
Karma,Taric,0.545454545,22
Vladimir,Taliyah,0.5,22
Sivir,Tristana,0.5,22
Corki,Diana,0.454545455,22
Kennen,Lux,0.681818182,22
Kennen,Gnar,0.590909091,22
Corki,Zac,0.454545455,22
Kennen,Fiora,0.590909091,22
Ryze,Sona,0.409090909,22
Vladimir,Thresh,0.363636364,22
Syndra,Taliyah,0.409090909,22
Swain,Aurelion Sol,0.454545455,22
LeBlanc,Quinn,0.318181818,22
LeBlanc,Veigar,0.545454545,22
Swain,Jayce,0.318181818,22
Swain,Fiora,0.5,22
Swain,Ahri,0.5,22
Soraka,Tahm Kench,0.409090909,22
Swain,Orianna,0.590909091,22
Viktor,Zac,0.590909091,22
Viktor,Aatrox,0.590909091,22
Aurelion Sol,Gnar,0.5,22
Veigar,Jayce,0.545454545,22
Taric,Xayah,0.545454545,22
Fiora,Kled,0.636363636,22
Gangplank,Varus,0.318181818,22
Urgot,Sivir,0.454545455,22
Gangplank,Braum,0.318181818,22
Taric,Katarina,0.454545455,22
Aurelion Sol,Rek'Sai,0.545454545,22
Corki,Kai'Sa,0.454545455,22
Braum,Ornn,0.272727273,22
Heimerdinger,Aurelion Sol,0.5,22
Cassiopeia,Fizz,0.636363636,22
Ashe,Vel'Koz,0.545454545,22
Kassadin,Elise,0.5,22
Cassiopeia,Ornn,0.5,22
Ashe,Orianna,0.409090909,22
Kassadin,Caitlyn,0.636363636,22
Shen,Gnar,0.363636364,22
Renekton,Xerath,0.454545455,22
Twisted Fate,Veigar,0.272727273,22
Anivia,Quinn,0.363636364,22
Katarina,Lulu,0.5,22
Heimerdinger,Fiora,0.590909091,22
Anivia,Illaoi,0.409090909,22
Ahri,Draven,0.181818182,22
Orianna,Kog'Maw,0.590909091,22
Twisted Fate,Kog'Maw,0.454545455,22
Vayne,Viktor,0.636363636,22
Orianna,Xayah,0.363636364,22
Sona,Lulu,0.454545455,22
Morgana,Lissandra,0.409090909,22
Nasus,Lissandra,0.318181818,22
Xerath,Bard,0.272727273,22
Elise,Azir,0.428571429,21
Annie,Ziggs,0.6190476189999999,21
Soraka,Ivern,0.428571429,21
Malzahar,Xayah,0.571428571,21
Annie,Fiora,0.47619047600000003,21
Fiora,Nami,0.380952381,21
Lissandra,Thresh,0.47619047600000003,21
Lissandra,Taliyah,0.571428571,21
Sivir,Talon,0.47619047600000003,21
Vladimir,Nautilus,0.47619047600000003,21
Taric,Malzahar,0.7142857140000001,21
Twitch,Viktor,0.6190476189999999,21
Janna,Caitlyn,0.6190476189999999,21
Annie,Ahri,0.428571429,21
Cassiopeia,Shen,0.6190476189999999,21
Soraka,Kled,0.523809524,21
Gangplank,Lulu,0.47619047600000003,21
Morgana,Syndra,0.571428571,21
Orianna,Gnar,0.380952381,21
Veigar,Cassiopeia,0.571428571,21
Morgana,Cassiopeia,0.523809524,21
LeBlanc,Gnar,0.428571429,21
Viktor,Thresh,0.6190476189999999,21
Kassadin,Gangplank,0.428571429,21
Yorick,Bard,0.47619047600000003,21
Sivir,Zyra,0.6190476189999999,21
Cassiopeia,Leona,0.761904762,21
Lulu,Rek'Sai,0.523809524,21
Gangplank,Caitlyn,0.47619047600000003,21
Swain,Ziggs,0.666666667,21
Annie,Zyra,0.47619047600000003,21
Janna,Draven,0.47619047600000003,21
Soraka,Xayah,0.47619047600000003,21
Orianna,Zyra,0.47619047600000003,21
Ashe,Kassadin,0.523809524,21
Sona,Varus,0.523809524,21
Galio,Corki,0.47619047600000003,21
Taric,Tahm Kench,0.523809524,21
Vel'Koz,Rek'Sai,0.428571429,21
Ryze,Kalista,0.28571428600000004,21
Kennen,Zyra,0.523809524,21
Sion,Corki,0.333333333,21
Leona,Aurelion Sol,0.6190476189999999,21
Kennen,Zoe,0.380952381,21
Ryze,Varus,0.523809524,21
Ryze,Sivir,0.6190476189999999,21
Vladimir,Singed,0.47619047600000003,21
Ryze,Braum,0.47619047600000003,21
Sivir,Sona,0.28571428600000004,21
Talon,Lissandra,0.428571429,21
Karma,Elise,0.523809524,21
Kayle,Azir,0.47619047600000003,21
Heimerdinger,Braum,0.571428571,21
Xerath,Thresh,0.333333333,21
Anivia,Fizz,0.523809524,21
Soraka,Veigar,0.571428571,21
LeBlanc,Ahri,0.4,20
Alistar,Nami,0.55,20
LeBlanc,Varus,0.35,20
Varus,Quinn,0.3,20
Soraka,Ahri,0.6,20
Cassiopeia,Mordekaiser,0.35,20
Yorick,Tahm Kench,0.4,20
Yorick,Kled,0.35,20
Quinn,Aurelion Sol,0.35,20
Twisted Fate,Caitlyn,0.3,20
Gangplank,Yorick,0.45,20
Anivia,Kled,0.8,20
Malzahar,Fiora,0.35,20
Morgana,Janna,0.35,20
Sivir,Lucian,0.35,20
Zilean,Draven,0.35,20
Sona,Tahm Kench,0.5,20
Elise,Aurelion Sol,0.55,20
Kennen,Ziggs,0.5,20
Ziggs,Gnar,0.6,20
Ezreal,Nami,0.4,20
Zyra,Nami,0.55,20
Syndra,Lucian,0.6,20
Yorick,Ziggs,0.6,20
Soraka,Fizz,0.45,20
Morgana,Aurelion Sol,0.55,20
Rumble,Xerath,0.45,20
Ziggs,Zoe,0.45,20
Ryze,Soraka,0.5,20
Kassadin,Varus,0.45,20
Anivia,Caitlyn,0.5,20
Soraka,Singed,0.4,20
Swain,Zyra,0.65,20
Ahri,Ziggs,0.35,20
Annie,Swain,0.35,20
Ashe,Varus,0.4,20
Karma,Varus,0.5,20
LeBlanc,Sona,0.3,20
Sivir,Karma,0.45,20
Soraka,Orianna,0.6,20
Fiora,Kalista,0.35,20
Annie,Orianna,0.45,20
Cassiopeia,Jinx,0.3,20
Tristana,Yorick,0.4,20
Swain,Nami,0.6,20
Sivir,Ezreal,0.45,20
Annie,Katarina,0.5,20
Lissandra,Diana,0.4,20
Kayle,Vel'Koz,0.5,20
Cassiopeia,Lucian,0.45,20
Katarina,Xayah,0.4,20
Ashe,Jayce,0.4,20
Jayce,Zyra,0.5,20
Caitlyn,Ahri,0.65,20
Yorick,Azir,0.15,20
Elise,Nami,0.5,20
Vladimir,Leona,0.4,20
Braum,Rakan,0.25,20
Leona,Rakan,0.6,20
Sona,Zoe,0.2,20
Corki,Nasus,0.3,20
Fizz,Lissandra,0.5,20
Skarner,Xerath,0.5,20
Rammus,Viktor,0.55,20
Lulu,Ivern,0.25,20
Sivir,Zilean,0.4,20
Twisted Fate,Katarina,0.45,20
Caitlyn,Ziggs,0.5,20
Aurelion Sol,Azir,0.21052631600000002,19
Galio,Janna,0.42105263200000004,19
Vladimir,Ezreal,0.42105263200000004,19
Zilean,Yorick,0.263157895,19
Orianna,Varus,0.42105263200000004,19
Orianna,Syndra,0.578947368,19
Yorick,Kog'Maw,0.578947368,19
Urgot,Vladimir,0.36842105299999994,19
Zilean,Zyra,0.6315789470000001,19
Cassiopeia,Bard,0.473684211,19
Karthus,Corki,0.578947368,19
Sivir,Mordekaiser,0.31578947399999996,19
Nami,Bard,0.31578947399999996,19
Nami,Rakan,0.6315789470000001,19
Jayce,Azir,0.578947368,19
Xerath,Vel'Koz,0.31578947399999996,19
Corki,Ornn,0.7894736840000001,19
Anivia,Renekton,0.578947368,19
Gangplank,Vel'Koz,0.36842105299999994,19
Rek'Sai,Xayah,0.36842105299999994,19
Ryze,Lulu,0.473684211,19
Anivia,Shen,0.526315789,19
Ryze,Zilean,0.42105263200000004,19
Annie,Twisted Fate,0.31578947399999996,19
Ryze,Caitlyn,0.6315789470000001,19
Ryze,Karma,0.578947368,19
Cassiopeia,Taliyah,0.736842105,19
Draven,Azir,0.263157895,19
Annie,Kog'Maw,0.42105263200000004,19
Karma,Jayce,0.578947368,19
Shen,Nami,0.36842105299999994,19
Vayne,Lissandra,0.42105263200000004,19
Gangplank,Nami,0.36842105299999994,19
Zilean,Ivern,0.36842105299999994,19
Sivir,Tahm Kench,0.684210526,19
Singed,Janna,0.473684211,19
Taric,Swain,0.36842105299999994,19
Rumble,Syndra,0.526315789,19
Karma,Xayah,0.15789473699999998,19
Ahri,Braum,0.36842105299999994,19
Karma,Azir,0.473684211,19
Lulu,Rakan,0.31578947399999996,19
Kled,Xayah,0.578947368,19
Evelynn,Viktor,0.526315789,19
Annie,Draven,0.578947368,19
Zilean,Katarina,0.473684211,19
Tristana,Cassiopeia,0.36842105299999994,19
LeBlanc,Orianna,0.36842105299999994,19
Nautilus,Lissandra,0.36842105299999994,19
Soraka,Quinn,0.31578947399999996,19
LeBlanc,Ryze,0.578947368,19
Swain,Zoe,0.15789473699999998,19
Twisted Fate,Varus,0.526315789,19
Janna,Sejuani,0.473684211,19
Ryze,Taric,0.42105263200000004,19
LeBlanc,Bard,0.526315789,19
Katarina,Ahri,0.36842105299999994,19
Janna,Fizz,0.526315789,19
Zyra,Braum,0.6315789470000001,19
Caitlyn,Katarina,0.526315789,19
Malzahar,Ahri,0.36842105299999994,19
Vladimir,Ryze,0.526315789,19
Morgana,Nami,0.578947368,19
Veigar,Kennen,0.36842105299999994,19
Ashe,Yorick,0.578947368,19
Soraka,Ornn,0.473684211,19
Zyra,Kalista,0.473684211,19
Ashe,Ziggs,0.526315789,19
Mordekaiser,Kennen,0.473684211,19
Soraka,Illaoi,0.578947368,19
Sona,Kalista,0.42105263200000004,19
LeBlanc,Tahm Kench,0.473684211,19
LeBlanc,Zyra,0.526315789,19
Ashe,Lissandra,0.42105263200000004,19
Twisted Fate,Kassadin,0.31578947399999996,19
Janna,Taliyah,0.526315789,19
Ashe,Nami,0.36842105299999994,19
LeBlanc,Jayce,0.473684211,19
Viktor,Lucian,0.526315789,19
LeBlanc,Leona,0.526315789,19
Elise,Braum,0.6315789470000001,19
Twisted Fate,Jayce,0.473684211,19
Miss Fortune,Lissandra,0.6315789470000001,19
Taliyah,Nami,0.684210526,19
Urgot,Soraka,0.578947368,19
Zoe,Kalista,0.6315789470000001,19
Soraka,Swain,0.36842105299999994,19
Soraka,Blitzcrank,0.42105263200000004,19
Taric,Zyra,0.578947368,19
Janna,Ornn,0.578947368,19
Pantheon,Viktor,0.526315789,19
Kassadin,Rakan,0.444444444,18
Varus,Zyra,0.444444444,18
Kayle,Xerath,0.444444444,18
Malzahar,Vel'Koz,0.444444444,18
Azir,Kalista,0.333333333,18
Braum,Ivern,0.27777777800000003,18
Xerath,Azir,0.5,18
Tristana,Aurelion Sol,0.5555555560000001,18
LeBlanc,Karma,0.5,18
Janna,Rumble,0.5555555560000001,18
Karma,Gnar,0.5,18
Cassiopeia,Fiora,0.333333333,18
Varus,Zoe,0.27777777800000003,18
Janna,Gangplank,0.333333333,18
Ahri,Varus,0.333333333,18
Corki,Pantheon,0.27777777800000003,18
Janna,Karma,0.5,18
Caitlyn,Xayah,0.38888888899999996,18
Sivir,Lulu,0.38888888899999996,18
Singed,Nami,0.611111111,18
Janna,Taric,0.611111111,18
Blitzcrank,Lissandra,0.5,18
Viktor,Quinn,0.444444444,18
Kog'Maw,Varus,0.444444444,18
Gnar,Vel'Koz,0.166666667,18
LeBlanc,Gangplank,0.38888888899999996,18
Tristana,Anivia,0.444444444,18
Annie,Malzahar,0.27777777800000003,18
Katarina,Draven,0.5555555560000001,18
Sivir,Ashe,0.5,18
Jayce,Braum,0.444444444,18
Kassadin,Gnar,0.5555555560000001,18
Caitlyn,Kog'Maw,0.444444444,18
Cassiopeia,Kled,0.611111111,18
Corki,Thresh,0.333333333,18
Ryze,Xayah,0.444444444,18
Jayce,Rek'Sai,0.333333333,18
Vel'Koz,Kled,0.5,18
Sivir,Gangplank,0.5555555560000001,18
Veigar,Kalista,0.333333333,18
Twisted Fate,Draven,0.611111111,18
Kassadin,Tahm Kench,0.333333333,18
Braum,Illaoi,0.5,18
Caitlyn,Gnar,0.5555555560000001,18
Anivia,Veigar,0.444444444,18
Vel'Koz,Azir,0.333333333,18
Skarner,Lissandra,0.444444444,18
Annie,Caitlyn,0.38888888899999996,18
Sivir,Heimerdinger,0.333333333,18
Anivia,Elise,0.5,18
Skarner,Syndra,0.444444444,18
Kassadin,Ivern,0.38888888899999996,18
Malzahar,Nami,0.611111111,18
Draven,Kalista,0.611111111,18
Xerath,Taliyah,0.611111111,18
Vladimir,Ivern,0.333333333,18
Soraka,Taric,0.5555555560000001,18
Orianna,Ziggs,0.444444444,18
Sivir,Rek'Sai,0.5,18
Taric,Jayce,0.666666667,18
Zilean,Rakan,0.5,18
Ziggs,Kalista,0.444444444,18
Zilean,Rek'Sai,0.5,18
Kog'Maw,Vel'Koz,0.5555555560000001,18
Vladimir,Rumble,0.444444444,18
Sona,Ziggs,0.611111111,18
Olaf,Viktor,0.5,18
Malzahar,Ziggs,0.611111111,18
Sona,Katarina,0.38888888899999996,18
LeBlanc,Ivern,0.5555555560000001,18
LeBlanc,Rakan,0.5555555560000001,18
Syndra,Zyra,0.5,18
Malzahar,Varus,0.611111111,18
Gangplank,Jayce,0.5555555560000001,18
Orianna,Jayce,0.38888888899999996,18
Zoe,Azir,0.27777777800000003,18
Taric,Azir,0.611111111,18
Orianna,Draven,0.5,18
Ziggs,Draven,0.444444444,18
Sona,Ahri,0.444444444,18
Zilean,Leona,0.5,18
Fiora,Rek'Sai,0.333333333,18
Orianna,Yorick,0.611111111,18
Zilean,Caitlyn,0.444444444,18
Vayne,Syndra,0.5,18
Ahri,Azir,0.38888888899999996,18
Vladimir,Gangplank,0.5,18
Anivia,Gnar,0.444444444,18
Cassiopeia,Skarner,0.5,18
Annie,Xayah,0.222222222,18
Swain,Kennen,0.41176470600000004,17
Kennen,Ahri,0.41176470600000004,17
LeBlanc,Lulu,0.294117647,17
Vladimir,Alistar,0.529411765,17
Urgot,Syndra,0.41176470600000004,17
Kassadin,Zoe,0.470588235,17
Twisted Fate,Zoe,0.235294118,17
Fiora,Gnar,0.470588235,17
Ahri,Jayce,0.529411765,17
Twisted Fate,Orianna,0.529411765,17
Karma,Katarina,0.235294118,17
Caitlyn,Orianna,0.764705882,17
Sivir,Taric,0.529411765,17
Kassadin,Rek'Sai,0.529411765,17
Xerath,Quinn,0.470588235,17
Twisted Fate,Ziggs,0.470588235,17
Janna,Kled,0.235294118,17
Tristana,Kalista,0.529411765,17
Galio,Viktor,0.588235294,17
Vladimir,Azir,0.647058824,17
Annie,Kalista,0.529411765,17
Fiora,Azir,0.529411765,17
Corki,Zed,0.529411765,17
Gangplank,Cassiopeia,0.705882353,17
Kog'Maw,Ziggs,0.588235294,17
Sona,Syndra,0.588235294,17
Annie,Taric,0.41176470600000004,17
Soraka,Ashe,0.588235294,17
Zilean,Kassadin,0.588235294,17
Fiora,Xayah,0.294117647,17
Jayce,Gnar,0.352941176,17
Orianna,Malzahar,0.470588235,17
Vladimir,Mordekaiser,0.352941176,17
Vladimir,Bard,0.352941176,17
Ryze,Kassadin,0.588235294,17
Kassadin,Azir,0.176470588,17
Ziggs,Braum,0.588235294,17
Lissandra,Quinn,0.588235294,17
Janna,Mordekaiser,0.41176470600000004,17
Twisted Fate,Yorick,0.235294118,17
Cassiopeia,Zoe,0.352941176,17
Kassadin,Lux,0.41176470600000004,17
Gangplank,Kalista,0.41176470600000004,17
LeBlanc,Ashe,0.235294118,17
Yorick,Rek'Sai,0.352941176,17
Kayle,Syndra,0.705882353,17
Zoe,Braum,0.294117647,17
Ziggs,Rakan,0.352941176,17
Taric,Aurelion Sol,0.588235294,17
Yorick,Aurelion Sol,0.352941176,17
Sona,Kassadin,0.470588235,17
Anivia,Yorick,0.529411765,17
Veigar,Xerath,0.41176470600000004,17
Kayle,Cassiopeia,0.705882353,17
Kog'Maw,Aurelion Sol,0.529411765,17
Caitlyn,Azir,0.647058824,17
Fiora,Aurelion Sol,0.352941176,17
Katarina,Gnar,0.588235294,17
LeBlanc,Rek'Sai,0.41176470600000004,17
Cassiopeia,Gnar,0.41176470600000004,17
Sivir,Vayne,0.41176470600000004,17
Kassadin,Bard,0.529411765,17
Xerath,Xayah,0.764705882,17
Ryze,Cassiopeia,0.647058824,17
Malzahar,Azir,0.470588235,17
Ashe,Kog'Maw,0.41176470600000004,17
Fiora,Draven,0.41176470600000004,17
Zilean,Swain,0.588235294,17
Sona,Swain,0.529411765,17
Sona,Azir,0.294117647,17
Corki,Renekton,0.588235294,17
Vel'Koz,Rakan,0.625,16
Vel'Koz,Ivern,0.5,16
Vladimir,Blitzcrank,0.4375,16
Taric,Zoe,0.1875,16
Vladimir,Veigar,0.4375,16
Kennen,Kog'Maw,0.625,16
Cassiopeia,Yorick,0.5625,16
Twisted Fate,Nami,0.8125,16
Annie,Ashe,0.625,16
Annie,Azir,0.375,16
Swain,Caitlyn,0.5,16
Cassiopeia,Talon,0.5,16
Gnar,Tahm Kench,0.375,16
Yorick,Zyra,0.5,16
Katarina,Azir,0.4375,16
Swain,Varus,0.625,16
Cassiopeia,Heimerdinger,0.5625,16
Swain,Lulu,0.4375,16
Renekton,Viktor,0.4375,16
Yorick,Rakan,0.5625,16
Yorick,Fiora,0.5625,16
Karma,Lissandra,0.625,16
Olaf,Corki,0.5,16
LeBlanc,Swain,0.3125,16
Twisted Fate,Soraka,0.4375,16
LeBlanc,Azir,0.4375,16
Karma,Ahri,0.6875,16
Karma,Leona,0.5,16
Karma,Yorick,0.4375,16
Zyra,Azir,0.625,16
Karma,Heimerdinger,0.4375,16
Katarina,Jayce,0.5,16
Nami,Azir,0.4375,16
Aurelion Sol,Kled,0.5625,16
Taric,Yorick,0.625,16
Mordekaiser,Viktor,0.4375,16
Urgot,Viktor,0.75,16
Vladimir,Yorick,0.1875,16
Orianna,Braum,0.375,16
Nasus,Viktor,0.1875,16
Miss Fortune,Corki,0.375,16
Kassadin,Yorick,0.5625,16
Lulu,Zyra,0.625,16
Singed,Xerath,0.5625,16
Anivia,Rek'Sai,0.5625,16
Singed,Corki,0.5625,16
Zilean,Varus,0.3125,16
Kog'Maw,Azir,0.375,16
Sona,Braum,0.5625,16
Ziggs,Azir,0.4375,16
Ashe,Aurelion Sol,0.4375,16
Anivia,Zyra,0.5,16
Leona,Xerath,0.375,16
Kassadin,Ahri,0.3125,16
Kassadin,Lulu,0.5,16
Miss Fortune,Viktor,0.5625,16
Janna,Elise,0.5,16
Gangplank,Xerath,0.625,16
Soraka,Elise,0.3125,16
Janna,Xayah,0.8125,16
Ryze,Vel'Koz,0.375,16
Viktor,Zed,0.375,16
Kennen,Quinn,0.375,16
Anivia,Malzahar,0.375,16
Xerath,Fizz,0.5,16
Anivia,Gangplank,0.375,16
Corki,Brand,0.4375,16
Anivia,Swain,0.4375,16
Anivia,Fiora,0.5625,16
Xerath,Rakan,0.375,16
Urgot,Janna,0.26666666699999997,15
Sivir,Ahri,0.7333333329999999,15
Caitlyn,Vel'Koz,0.6,15
Vladimir,Heimerdinger,0.46666666700000003,15
Heimerdinger,Nami,0.533333333,15
Varus,Fiora,0.333333333,15
Gangplank,Karma,0.46666666700000003,15
Blitzcrank,Xerath,0.333333333,15
Draven,Vel'Koz,0.533333333,15
Yorick,Kennen,0.46666666700000003,15
Katarina,Kog'Maw,0.533333333,15
Taric,Orianna,0.533333333,15
Ziggs,Vel'Koz,0.333333333,15
Fiora,Jayce,0.6,15
Urgot,Cassiopeia,0.8,15
Sivir,Yorick,0.666666667,15
Singed,Lissandra,0.46666666700000003,15
Viktor,Jhin,0.6,15
Malzahar,Jayce,0.533333333,15
LeBlanc,Kog'Maw,0.6,15
LeBlanc,Malzahar,0.4,15
Gnar,Braum,0.533333333,15
Ezreal,Lissandra,0.6,15
Soraka,Malzahar,0.46666666700000003,15
LeBlanc,Kassadin,0.2,15
Karma,Malzahar,0.666666667,15
Janna,Fiora,0.6,15
Swain,Kalista,0.4,15
Janna,Varus,0.533333333,15
Urgot,Lissandra,0.46666666700000003,15
Talon,Viktor,0.6,15
Fiora,Ziggs,0.46666666700000003,15
Gangplank,Lissandra,0.46666666700000003,15
Kog'Maw,Ahri,0.26666666699999997,15
Zilean,Sona,0.46666666700000003,15
Twisted Fate,Zilean,0.26666666699999997,15
Zilean,Azir,0.6,15
Zilean,Jayce,0.46666666700000003,15
Sona,Yorick,0.533333333,15
Annie,Varus,0.666666667,15
Yorick,Kalista,0.46666666700000003,15
Syndra,Zoe,0.4,15
Lulu,Jayce,0.7333333329999999,15
Orianna,Ahri,0.46666666700000003,15
Zilean,Orianna,0.333333333,15
Twisted Fate,Malzahar,0.26666666699999997,15
Zilean,Anivia,0.533333333,15
Kog'Maw,Kalista,0.4,15
Xerath,Ziggs,0.2,15
Syndra,Azir,0.666666667,15
Sivir,Quinn,0.4,15
Anivia,Aurelion Sol,0.333333333,15
Nami,Xayah,0.533333333,15
Sivir,Nami,0.46666666700000003,15
Kassadin,Kog'Maw,0.666666667,15
Nami,Ivern,0.533333333,15
Corki,Heimerdinger,0.46666666700000003,15
Rumble,Cassiopeia,0.4,15
Annie,Vel'Koz,0.4,15
Annie,Lissandra,0.333333333,15
Annie,Jayce,0.533333333,15
Twisted Fate,Swain,0.8,15
Lux,Viktor,0.6,15
Veigar,Syndra,0.428571429,14
Karma,Kalista,0.35714285700000004,14
Vladimir,Kled,0.571428571,14
Lulu,Zoe,0.214285714,14
Sivir,Azir,0.571428571,14
Vladimir,Zoe,0.428571429,14
Zoe,Vel'Koz,0.5,14
Sivir,Braum,0.5,14
Syndra,Kalista,0.571428571,14
Viktor,Illaoi,0.7142857140000001,14
Leona,Viktor,0.857142857,14
Syndra,Bard,0.571428571,14
Yorick,Varus,0.5,14
Aurelion Sol,Rakan,0.7857142859999999,14
Lulu,Braum,0.214285714,14
Ezreal,Viktor,0.571428571,14
Viktor,Sejuani,0.428571429,14
LeBlanc,Taric,0.571428571,14
Kog'Maw,Xerath,0.571428571,14
Ashe,Kalista,0.5,14
Kog'Maw,Draven,0.7142857140000001,14
Kog'Maw,Syndra,0.857142857,14
Kog'Maw,Zoe,0.642857143,14
Orianna,Lulu,0.5,14
Sona,Malzahar,0.5,14
Sona,Kennen,0.642857143,14
Zilean,Kalista,0.642857143,14
Rumble,Lissandra,0.35714285700000004,14
Ahri,Kalista,0.642857143,14
Anivia,Jayce,0.214285714,14
Ahri,Vel'Koz,0.5,14
Annie,Lulu,0.5,14
Karthus,Viktor,0.5,14
Xerath,Jayce,0.5,14
Heimerdinger,Kalista,0.571428571,14
Katarina,Vel'Koz,0.428571429,14
Twisted Fate,Kennen,0.35714285700000004,14
Braum,Azir,0.428571429,14
Tristana,Jayce,0.35714285700000004,14
Swain,Syndra,0.5,14
Caitlyn,Cassiopeia,0.5,14
Varus,Rek'Sai,0.5,14
Vel'Koz,Braum,0.28571428600000004,14
Varus,Azir,0.428571429,14
Caitlyn,Jayce,0.571428571,14
Vel'Koz,Tahm Kench,0.214285714,14
Vel'Koz,Xayah,0.428571429,14
Katarina,Syndra,0.428571429,14
Twisted Fate,Xayah,0.5,14
Vladimir,Rakan,0.28571428600000004,14
Twisted Fate,Azir,0.5,14
Kassadin,Braum,0.5,14
Kassadin,Ziggs,0.428571429,14
Twisted Fate,Fiora,0.428571429,14
Kassadin,Fiora,0.7142857140000001,14
Lulu,Azir,0.214285714,14
Ryze,Janna,0.28571428600000004,14
Alistar,Corki,0.642857143,14
Lissandra,Jinx,0.5,14
Ryze,Gnar,0.642857143,14
Draven,Aurelion Sol,0.571428571,14
Lissandra,Gnar,0.428571429,14
Kennen,Braum,0.35714285700000004,14
Karma,Swain,0.35714285700000004,14
Corki,Quinn,0.7142857140000001,14
Kennen,Xayah,0.428571429,14
Draven,Rek'Sai,0.642857143,14
Jayce,Aurelion Sol,0.428571429,14
Corki,Lucian,0.35714285700000004,14
Kayle,Corki,0.428571429,14
Corki,Talon,0.071428571,14
Soraka,Gnar,0.384615385,13
LeBlanc,Syndra,0.7692307690000001,13
Viktor,Kled,0.538461538,13
Lissandra,Bard,0.692307692,13
Sivir,Malzahar,0.538461538,13
LeBlanc,Fiora,0.384615385,13
Soraka,Jayce,0.307692308,13
Cassiopeia,Quinn,0.7692307690000001,13
Swain,Katarina,0.384615385,13
Cassiopeia,Jayce,0.307692308,13
Ahri,Fiora,0.384615385,13
Soraka,Azir,0.538461538,13
Soraka,Zoe,0.307692308,13
Nami,Rek'Sai,0.384615385,13
LeBlanc,Xayah,0.46153846200000004,13
Ahri,Syndra,0.23076923100000002,13
Sivir,Rakan,0.615384615,13
Taric,Cassiopeia,0.615384615,13
Taric,Kennen,0.615384615,13
Sivir,Xayah,0.153846154,13
Vladimir,Cassiopeia,0.46153846200000004,13
Cassiopeia,Rek'Sai,0.46153846200000004,13
Cassiopeia,Azir,0.384615385,13
Fiora,Vel'Koz,0.384615385,13
Soraka,Gangplank,0.46153846200000004,13
Xerath,Zyra,0.538461538,13
Soraka,Caitlyn,0.384615385,13
Taric,Vel'Koz,0.538461538,13
Vladimir,Morgana,0.307692308,13
Soraka,Cassiopeia,0.538461538,13
Janna,Illaoi,0.46153846200000004,13
Soraka,Rek'Sai,0.538461538,13
Janna,Ahri,0.46153846200000004,13
Ryze,Aurelion Sol,0.384615385,13
Ryze,Nami,0.538461538,13
Sona,Gnar,0.46153846200000004,13
Kog'Maw,Xayah,0.384615385,13
Twisted Fate,Vladimir,0.384615385,13
Twisted Fate,Sivir,0.538461538,13
Morgana,Xerath,0.384615385,13
Kog'Maw,Jayce,0.692307692,13
Zilean,Ahri,0.384615385,13
Orianna,Aurelion Sol,0.307692308,13
Kassadin,Taric,0.615384615,13
Kassadin,Cassiopeia,0.692307692,13
Corki,Bard,0.384615385,13
Kassadin,Malzahar,0.23076923100000002,13
Ashe,Viktor,0.538461538,13
Katarina,Aurelion Sol,0.23076923100000002,13
Ashe,Kennen,0.615384615,13
Alistar,Lissandra,0.46153846200000004,13
Kassadin,Jayce,0.307692308,13
Kassadin,Aurelion Sol,0.46153846200000004,13
Kassadin,Zyra,0.538461538,13
Sivir,Swain,0.307692308,13
Katarina,Yorick,0.23076923100000002,13
Sivir,Katarina,0.538461538,13
Corki,Jhin,0.538461538,13
Kennen,Malzahar,0.46153846200000004,13
Varus,Gnar,0.615384615,13
Vel'Koz,Nami,0.692307692,13
Varus,Nami,0.615384615,13
Vladimir,Varus,0.538461538,13
Lissandra,Tahm Kench,0.538461538,13
Tristana,Xerath,0.538461538,13
Ziggs,Aurelion Sol,0.538461538,13
Alistar,Janna,0.307692308,13
Vladimir,Fiora,0.46153846200000004,13
Heimerdinger,Syndra,0.615384615,13
Sivir,Gnar,0.307692308,13
Yorick,Xayah,0.615384615,13
Aurelion Sol,Zyra,0.307692308,13
Vladimir,Tahm Kench,0.23076923100000002,13
Xerath,Rek'Sai,0.538461538,13
Aurelion Sol,Braum,0.615384615,13
Corki,Ezreal,0.46153846200000004,13
Heimerdinger,Vel'Koz,0.46153846200000004,13
Draven,Syndra,0.384615385,13
